"SourceContinent","ExporterContinent","ConsumerContinent","year","Nutrient","Unit","Value","rec_intake_adults","rni_amount"
"Americas","Oceania","Europe",2011,"Vitaminb12","mcg",21351574.9621624,2.4,8896489.56756766
"Americas","Oceania","Europe",2012,"Protein","g",24630018.4292156,50,492600.368584311
"Americas","Oceania","Europe",2012,"Fattyacids","g",712568.90596612,1.4,508977.7899758
"Americas","Oceania","Europe",2012,"Calcium","mg",16427812.1129974,1300,12636.7785484595
"Americas","Oceania","Europe",2012,"Zinc","mg",877535.709935882,11,79775.9736305347
"Americas","Oceania","Europe",2012,"Iron","mg",1631055.23088375,18,90614.1794935417
"Americas","Oceania","Europe",2012,"Vitamina","mcg",16890790.8649996,900,18767.5454055552
"Americas","Oceania","Europe",2012,"Vitaminb12","mcg",7757685.88942914,2.4,3232369.12059547
"Americas","Oceania","Europe",2013,"Protein","g",26898962.8563856,50,537979.257127712
"Americas","Oceania","Europe",2013,"Fattyacids","g",1065837.38728248,1.4,761312.419487488
"Americas","Oceania","Europe",2013,"Calcium","mg",30868529.3135359,1300,23745.0225488738
"Americas","Oceania","Europe",2013,"Zinc","mg",1091694.05820345,11,99244.914382132
"Americas","Oceania","Europe",2013,"Iron","mg",2042273.17719898,18,113459.620955499
"Americas","Oceania","Europe",2013,"Vitamina","mcg",26504392.7991177,900,29449.325332353
"Americas","Oceania","Europe",2013,"Vitaminb12","mcg",10702930.6952055,2.4,4459554.4563356
"Americas","Oceania","Europe",2014,"Protein","g",32085779.283496,50,641715.585669919
"Americas","Oceania","Europe",2014,"Fattyacids","g",1363171.99055811,1.4,973694.278970079
"Americas","Oceania","Europe",2014,"Calcium","mg",37288191.3214991,1300,28683.2240934608
"Americas","Oceania","Europe",2014,"Zinc","mg",1186658.70051045,11,107878.063682768
"Americas","Oceania","Europe",2014,"Iron","mg",2304469.52608083,18,128026.084782268
"Americas","Oceania","Europe",2014,"Vitamina","mcg",28536771.9360938,900,31707.5243734375
"Americas","Oceania","Europe",2014,"Vitaminb12","mcg",11762441.9642485,2.4,4901017.48510356
"Americas","Oceania","Europe",2015,"Protein","g",85244423.5790348,50,1704888.4715807
"Americas","Oceania","Europe",2015,"Fattyacids","g",3507496.2474079,1.4,2505354.46243421
"Americas","Oceania","Europe",2015,"Calcium","mg",83050394.80182,1300,63884.919078323
"Americas","Oceania","Europe",2015,"Zinc","mg",3281335.26520912,11,298303.205928102
"Americas","Oceania","Europe",2015,"Iron","mg",6543560.96009893,18,363531.16444994
"Americas","Oceania","Europe",2015,"Vitamina","mcg",65131272.1108745,900,72368.0801231939
"Americas","Oceania","Europe",2015,"Vitaminb12","mcg",32438534.5284184,2.4,13516056.0535077
"Americas","Oceania","Europe",2016,"Protein","g",66065318.8265647,50,1321306.37653129
"Americas","Oceania","Europe",2016,"Fattyacids","g",2127902.10455269,1.4,1519930.0746805
"Americas","Oceania","Europe",2016,"Calcium","mg",34364423.6718538,1300,26434.1720552722
"Americas","Oceania","Europe",2016,"Zinc","mg",2582787.62675754,11,234798.875159776
"Americas","Oceania","Europe",2016,"Iron","mg",5396170.61635347,18,299787.256464082
"Americas","Oceania","Europe",2016,"Vitamina","mcg",39321217.259536,900,43690.2413994845
"Americas","Oceania","Europe",2016,"Vitaminb12","mcg",24247735.1147039,2.4,10103222.96446
"Americas","Oceania","Europe",2017,"Protein","g",85049716.1053252,50,1700994.3221065
"Americas","Oceania","Europe",2017,"Fattyacids","g",2320715.3541213,1.4,1657653.82437236
"Americas","Oceania","Europe",2017,"Calcium","mg",52437431.7240165,1300,40336.4859415512
"Americas","Oceania","Europe",2017,"Zinc","mg",2990146.51741605,11,271831.501583278
"Americas","Oceania","Europe",2017,"Iron","mg",5680539.38486596,18,315585.521381442
"Americas","Oceania","Europe",2017,"Vitamina","mcg",48453766.9648245,900,53837.518849805
"Americas","Oceania","Europe",2017,"Vitaminb12","mcg",25812469.8361167,2.4,10755195.7650486
"Americas","Oceania","Europe",2018,"Protein","g",48308472.6567432,50,966169.453134864
"Americas","Oceania","Europe",2018,"Fattyacids","g",1189700.86515737,1.4,849786.332255263
"Americas","Oceania","Europe",2018,"Calcium","mg",36371495.8828842,1300,27978.0737560647
"Americas","Oceania","Europe",2018,"Zinc","mg",1595794.93391597,11,145072.266719633
"Americas","Oceania","Europe",2018,"Iron","mg",2627879.40623711,18,145993.300346506
"Americas","Oceania","Europe",2018,"Vitamina","mcg",26497135.1278188,900,29441.261253132
"Americas","Oceania","Europe",2018,"Vitaminb12","mcg",12644162.2730624,2.4,5268400.94710934
"Americas","Oceania","Europe",2019,"Protein","g",37153024.4096882,50,743060.488193765
"Americas","Oceania","Europe",2019,"Fattyacids","g",1154745.11363903,1.4,824817.938313595
"Americas","Oceania","Europe",2019,"Calcium","mg",40052347.9154459,1300,30809.4983964968
"Americas","Oceania","Europe",2019,"Zinc","mg",1332829.02463652,11,121166.274966957
"Americas","Oceania","Europe",2019,"Iron","mg",2122416.95186235,18,117912.052881242
"Americas","Oceania","Europe",2019,"Vitamina","mcg",26325113.2406269,900,29250.1258229187
"Americas","Oceania","Europe",2019,"Vitaminb12","mcg",10789732.6448507,2.4,4495721.93535444
"Americas","Oceania","Europe",2020,"Protein","g",11005086.7887179,50,220101.735774359
"Americas","Oceania","Europe",2020,"Fattyacids","g",391982.485865678,1.4,279987.489904055
"Americas","Oceania","Europe",2020,"Calcium","mg",5064672.38543744,1300,3895.90183495187
"Americas","Oceania","Europe",2020,"Zinc","mg",452862.791617206,11,41169.3446924733
"Americas","Oceania","Europe",2020,"Iron","mg",1015507.27071913,18,56417.0705955073
"Americas","Oceania","Europe",2020,"Vitamina","mcg",6753386.14557896,900,7503.76238397662
"Americas","Oceania","Europe",2020,"Vitaminb12","mcg",4495864.92856857,2.4,1873277.05357024
"Americas","Oceania","Oceania",2007,"Protein","g",1307961.23275065,50,26159.2246550129
"Americas","Oceania","Oceania",2007,"Fattyacids","g",123734.399976098,1.4,88381.7142686413
"Americas","Oceania","Oceania",2007,"Calcium","mg",5049575.6509223,1300,3884.28896224793
"Americas","Oceania","Oceania",2007,"Zinc","mg",83578.1913812171,11,7598.01739829246
"Americas","Oceania","Oceania",2007,"Iron","mg",143516.095056428,18,7973.11639202379
"Americas","Oceania","Oceania",2007,"Vitamina","mcg",3069301.79138379,900,3410.33532375977
"Americas","Oceania","Oceania",2007,"Vitaminb12","mcg",1066406.96846819,2.4,444336.236861745
"Americas","Oceania","Oceania",2008,"Protein","g",3427657.15954752,50,68553.1431909503
"Americas","Oceania","Oceania",2008,"Fattyacids","g",428937.881944463,1.4,306384.201388902
"Americas","Oceania","Oceania",2008,"Calcium","mg",5018091.70240179,1300,3860.07054030907
"Americas","Oceania","Oceania",2008,"Zinc","mg",172017.037966145,11,15637.9125423768
"Americas","Oceania","Oceania",2008,"Iron","mg",247932.446785015,18,13774.0248213897
"Americas","Oceania","Oceania",2008,"Vitamina","mcg",4962524.96421951,900,5513.91662691057
"Americas","Oceania","Oceania",2008,"Vitaminb12","mcg",2049786.82440344,2.4,854077.843501434
"Americas","Oceania","Oceania",2009,"Protein","g",2977431.48909509,50,59548.6297819017
"Americas","Oceania","Oceania",2009,"Fattyacids","g",249321.883322105,1.4,178087.059515789
"Americas","Oceania","Oceania",2009,"Calcium","mg",6345245.4165327,1300,4880.95801271746
"Americas","Oceania","Oceania",2009,"Zinc","mg",162163.096193297,11,14742.0996539361
"Americas","Oceania","Oceania",2009,"Iron","mg",223401.511463055,18,12411.1950812808
"Americas","Oceania","Oceania",2009,"Vitamina","mcg",4615605.58560977,900,5128.45065067752
"Americas","Oceania","Oceania",2009,"Vitaminb12","mcg",1655967.70906172,2.4,689986.545442385
"Americas","Oceania","Oceania",2010,"Protein","g",3951745.33775872,50,79034.9067551744
"Americas","Oceania","Oceania",2010,"Fattyacids","g",387430.597139474,1.4,276736.14081391
"Americas","Oceania","Oceania",2010,"Calcium","mg",5191055.79550352,1300,3993.11984269502
"Americas","Oceania","Oceania",2010,"Zinc","mg",193987.38334846,11,17635.2166680418
"Americas","Oceania","Oceania",2010,"Iron","mg",307661.358985558,18,17092.2977214199
"Americas","Oceania","Oceania",2010,"Vitamina","mcg",5997692.23654526,900,6664.10248505029
"Americas","Oceania","Oceania",2010,"Vitaminb12","mcg",1968547.20766724,2.4,820228.003194684
"Americas","Oceania","Oceania",2011,"Protein","g",1189353.92939479,50,23787.0785878957
"Americas","Oceania","Oceania",2011,"Fattyacids","g",92577.7135060748,1.4,66126.9382186248
"Americas","Oceania","Oceania",2011,"Calcium","mg",738868.069008972,1300,568.360053083824
"Americas","Oceania","Oceania",2011,"Zinc","mg",52463.4789107074,11,4769.40717370068
"Americas","Oceania","Oceania",2011,"Iron","mg",91144.8960342913,18,5063.60533523841
"Americas","Oceania","Oceania",2011,"Vitamina","mcg",1193369.61276695,900,1325.96623640772
"Americas","Oceania","Oceania",2011,"Vitaminb12","mcg",512506.317812455,2.4,213544.299088523
"Americas","Oceania","Oceania",2012,"Protein","g",1014619.56613698,50,20292.3913227396
"Americas","Oceania","Oceania",2012,"Fattyacids","g",113735.603823546,1.4,81239.7170168189
"Americas","Oceania","Oceania",2012,"Calcium","mg",1287985.86891049,1300,990.75836070038
"Americas","Oceania","Oceania",2012,"Zinc","mg",50730.6749935542,11,4611.87954486857
"Americas","Oceania","Oceania",2012,"Iron","mg",77198.2280874065,18,4288.79044930036
"Americas","Oceania","Oceania",2012,"Vitamina","mcg",1552414.1621348,900,1724.90462459423
"Americas","Oceania","Oceania",2012,"Vitaminb12","mcg",533357.354797657,2.4,222232.231165691
"Americas","Oceania","Oceania",2013,"Protein","g",2265025.98236617,50,45300.5196473235
"Americas","Oceania","Oceania",2013,"Fattyacids","g",237750.05614048,1.4,169821.468671771
"Americas","Oceania","Oceania",2013,"Calcium","mg",5845609.26207632,1300,4496.62250928948
"Americas","Oceania","Oceania",2013,"Zinc","mg",127178.365504353,11,11561.6695913048
"Americas","Oceania","Oceania",2013,"Iron","mg",196950.715221319,18,10941.7064011844
"Americas","Oceania","Oceania",2013,"Vitamina","mcg",4862593.65659544,900,5402.8818406616
"Americas","Oceania","Oceania",2013,"Vitaminb12","mcg",1514060.47611312,2.4,630858.5317138
"Americas","Oceania","Oceania",2014,"Protein","g",4879954.50068356,50,97599.0900136713
"Americas","Oceania","Oceania",2014,"Fattyacids","g",194154.841525364,1.4,138682.029660974
"Americas","Oceania","Oceania",2014,"Calcium","mg",5136355.26646008,1300,3951.0425126616
"Americas","Oceania","Oceania",2014,"Zinc","mg",180069.054150471,11,16369.9140136792
"Americas","Oceania","Oceania",2014,"Iron","mg",330040.153283204,18,18335.5640712891
"Americas","Oceania","Oceania",2014,"Vitamina","mcg",6870061.8532351,900,7633.40205915011
"Americas","Oceania","Oceania",2014,"Vitaminb12","mcg",1421995.25331693,2.4,592498.022215388
"Americas","Oceania","Oceania",2015,"Protein","g",3109164.95029608,50,62183.2990059217
"Americas","Oceania","Oceania",2015,"Fattyacids","g",262809.909633684,1.4,187721.36402406
"Americas","Oceania","Oceania",2015,"Calcium","mg",8784554.04828702,1300,6757.3492679131
"Americas","Oceania","Oceania",2015,"Zinc","mg",115835.058096838,11,10530.4598269852
"Americas","Oceania","Oceania",2015,"Iron","mg",186610.505585982,18,10367.2503103323
"Americas","Oceania","Oceania",2015,"Vitamina","mcg",5172030.29855731,900,5746.70033173034
"Americas","Oceania","Oceania",2015,"Vitaminb12","mcg",1435527.44866218,2.4,598136.436942575
"Americas","Oceania","Oceania",2016,"Protein","g",437485.994179177,50,8749.71988358354
"Americas","Oceania","Oceania",2016,"Fattyacids","g",11223.9980432974,1.4,8017.14145949815
"Americas","Oceania","Oceania",2016,"Calcium","mg",475412.55340766,1300,365.701964159739
"Americas","Oceania","Oceania",2016,"Zinc","mg",12867.7967471022,11,1169.79970428202
"Americas","Oceania","Oceania",2016,"Iron","mg",15693.4278791416,18,871.857104396755
"Americas","Oceania","Oceania",2016,"Vitamina","mcg",393947.925879225,900,437.719917643583
"Americas","Oceania","Oceania",2016,"Vitaminb12","mcg",45300.0190445422,2.4,18875.0079352259
"Americas","Oceania","Oceania",2017,"Protein","g",2046076.26675673,50,40921.5253351345
"Americas","Oceania","Oceania",2017,"Fattyacids","g",223733.1126272,1.4,159809.366162285
"Americas","Oceania","Oceania",2017,"Calcium","mg",1024571.95994701,1300,788.132276882316
"Americas","Oceania","Oceania",2017,"Zinc","mg",103248.788346759,11,9386.25348606903
"Americas","Oceania","Oceania",2017,"Iron","mg",168255.284209651,18,9347.51578942504
"Americas","Oceania","Oceania",2017,"Vitamina","mcg",2213394.67748474,900,2459.32741942748
"Americas","Oceania","Oceania",2017,"Vitaminb12","mcg",1139645.27543917,2.4,474852.198099656
"Americas","Oceania","Oceania",2018,"Protein","g",460841.482570557,50,9216.82965141115
"Americas","Oceania","Oceania",2018,"Fattyacids","g",75913.6836110843,1.4,54224.0597222031
"Americas","Oceania","Oceania",2018,"Calcium","mg",240665.142265467,1300,185.127032511897
"Americas","Oceania","Oceania",2018,"Zinc","mg",26132.8466775412,11,2375.71333432192
"Americas","Oceania","Oceania",2018,"Iron","mg",33567.4709494283,18,1864.85949719046
"Americas","Oceania","Oceania",2018,"Vitamina","mcg",660458.993856855,900,733.843326507617
"Americas","Oceania","Oceania",2018,"Vitaminb12","mcg",303904.711786125,2.4,126626.963244219
"Americas","Oceania","Oceania",2019,"Protein","g",1202730.13880467,50,24054.6027760934
"Americas","Oceania","Oceania",2019,"Fattyacids","g",210794.282222082,1.4,150567.344444344
"Americas","Oceania","Oceania",2019,"Calcium","mg",633015.862528774,1300,486.935278868288
"Americas","Oceania","Oceania",2019,"Zinc","mg",69631.7448781652,11,6330.15862528775
"Americas","Oceania","Oceania",2019,"Iron","mg",85457.1414413845,18,4747.61896896581
"Americas","Oceania","Oceania",2019,"Vitamina","mcg",1804095.20820701,900,2004.55023134112
"Americas","Oceania","Oceania",2019,"Vitaminb12","mcg",816590.462662118,2.4,340246.026109216
"Americas","Oceania","PICs",2007,"Protein","g",6486672.13135501,50,129733.4426271
"Americas","Oceania","PICs",2007,"Fattyacids","g",553028.747143599,1.4,395020.533674
"Americas","Oceania","PICs",2007,"Calcium","mg",17002354.2407512,1300,13078.7340313471
"Americas","Oceania","PICs",2007,"Zinc","mg",340402.761890591,11,30945.7056264174
"Americas","Oceania","PICs",2007,"Iron","mg",528641.205078969,18,29368.9558377205
"Americas","Oceania","PICs",2007,"Vitamina","mcg",11781316.1960692,900,13090.3513289658
"Americas","Oceania","PICs",2007,"Vitaminb12","mcg",3828799.8247739,2.4,1595333.26032246
"Americas","Oceania","PICs",2008,"Protein","g",140251449.179327,50,2805028.98358654
"Americas","Oceania","PICs",2008,"Fattyacids","g",13970860.4412926,1.4,9979186.0294947
"Americas","Oceania","PICs",2008,"Calcium","mg",462270397.202864,1300,355592.613232973
"Americas","Oceania","PICs",2008,"Zinc","mg",8640122.26417246,11,785465.660379315
"Americas","Oceania","PICs",2008,"Iron","mg",14154619.8132125,18,786367.767400695
"Americas","Oceania","PICs",2008,"Vitamina","mcg",301632193.615456,900,335146.881794951
"Americas","Oceania","PICs",2008,"Vitaminb12","mcg",106081229.130916,2.4,44200512.1378818
"Americas","Oceania","PICs",2009,"Protein","g",29176338.4474724,50,583526.768949448
"Americas","Oceania","PICs",2009,"Fattyacids","g",2865280.26235937,1.4,2046628.75882812
"Americas","Oceania","PICs",2009,"Calcium","mg",58903272.4481509,1300,45310.2095755007
"Americas","Oceania","PICs",2009,"Zinc","mg",1609509.05762194,11,146319.005238358
"Americas","Oceania","PICs",2009,"Iron","mg",2178625.26201681,18,121034.736778712
"Americas","Oceania","PICs",2009,"Vitamina","mcg",42397709.4065523,900,47108.5660072804
"Americas","Oceania","PICs",2009,"Vitaminb12","mcg",15268018.6461879,2.4,6361674.43591163
"Americas","Oceania","PICs",2010,"Protein","g",122019735.360458,50,2440394.70720917
"Americas","Oceania","PICs",2010,"Fattyacids","g",10998712.465117,1.4,7856223.18936931
"Americas","Oceania","PICs",2010,"Calcium","mg",441955503.146888,1300,339965.771651452
"Americas","Oceania","PICs",2010,"Zinc","mg",7585889.59077746,11,689626.326434314
"Americas","Oceania","PICs",2010,"Iron","mg",12903598.4966939,18,716866.583149663
"Americas","Oceania","PICs",2010,"Vitamina","mcg",272761526.810399,900,303068.363122666
"Americas","Oceania","PICs",2010,"Vitaminb12","mcg",95028776.0197266,2.4,39595323.3415527
"Americas","Oceania","PICs",2011,"Protein","g",92177556.2251831,50,1843551.12450366
"Americas","Oceania","PICs",2011,"Fattyacids","g",8048955.20026952,1.4,5749253.71447823
"Americas","Oceania","PICs",2011,"Calcium","mg",313368617.538975,1300,241052.782722288
"Americas","Oceania","PICs",2011,"Zinc","mg",5585465.01221997,11,507769.546565452
"Americas","Oceania","PICs",2011,"Iron","mg",9518079.82308638,18,528782.212393688
"Americas","Oceania","PICs",2011,"Vitamina","mcg",195947646.593447,900,217719.607326053
"Americas","Oceania","PICs",2011,"Vitaminb12","mcg",69122559.6181123,2.4,28801066.5075468
"Americas","Oceania","PICs",2012,"Protein","g",73061503.2536123,50,1461230.06507224
"Americas","Oceania","PICs",2012,"Fattyacids","g",6885373.79594827,1.4,4918124.13996305
"Americas","Oceania","PICs",2012,"Calcium","mg",250329787.985495,1300,192561.375373457
"Americas","Oceania","PICs",2012,"Zinc","mg",4477320.3938342,11,407029.1267122
"Americas","Oceania","PICs",2012,"Iron","mg",7586712.27173289,18,421484.015096272
"Americas","Oceania","PICs",2012,"Vitamina","mcg",158347073.528437,900,175941.192809375
"Americas","Oceania","PICs",2012,"Vitaminb12","mcg",56322391.1724966,2.4,23467662.9885402
"Americas","Oceania","PICs",2013,"Protein","g",24117396.2146691,50,482347.924293382
"Americas","Oceania","PICs",2013,"Fattyacids","g",2481516.75715998,1.4,1772511.96939999
"Americas","Oceania","PICs",2013,"Calcium","mg",55742049.2629706,1300,42878.4994330543
"Americas","Oceania","PICs",2013,"Zinc","mg",1324019.9831264,11,120365.453011491
"Americas","Oceania","PICs",2013,"Iron","mg",2000700.6891174,18,111150.0382843
"Americas","Oceania","PICs",2013,"Vitamina","mcg",42296485.6959493,900,46996.0952177215
