"SourceContinent","ExporterContinent","ConsumerContinent","year","Nutrient","Unit","Value"
"PICs","Africa","Europe",2013,"Iron","mg",10616869.7108485
"PICs","Africa","Europe",2013,"Vitamina","mcg",162330701.30761
"PICs","Africa","Europe",2013,"Vitaminb12","mcg",37725183.9170526
"PICs","Africa","Europe",2014,"Protein","g",107653178.550189
"PICs","Africa","Europe",2014,"Fattyacids","g",3217537.96446389
"PICs","Africa","Europe",2014,"Calcium","mg",66552888.5062344
"PICs","Africa","Europe",2014,"Zinc","mg",4119651.8874648
"PICs","Africa","Europe",2014,"Iron","mg",7838239.84126146
"PICs","Africa","Europe",2014,"Vitamina","mcg",73934797.1225972
"PICs","Africa","Europe",2014,"Vitaminb12","mcg",32985827.1436988
"PICs","Africa","Europe",2015,"Protein","g",172074503.737003
"PICs","Africa","Europe",2015,"Fattyacids","g",3611162.13823415
"PICs","Africa","Europe",2015,"Calcium","mg",101287626.678757
"PICs","Africa","Europe",2015,"Zinc","mg",6006176.59244146
"PICs","Africa","Europe",2015,"Iron","mg",9291372.6610408
"PICs","Africa","Europe",2015,"Vitamina","mcg",123685160.408766
"PICs","Africa","Europe",2015,"Vitaminb12","mcg",34716457.0657729
"PICs","Africa","Europe",2016,"Protein","g",622459434.37119
"PICs","Africa","Europe",2016,"Fattyacids","g",18359487.533794
"PICs","Africa","Europe",2016,"Calcium","mg",1063311349.90871
"PICs","Africa","Europe",2016,"Zinc","mg",22735355.3891383
"PICs","Africa","Europe",2016,"Iron","mg",49318259.1743781
"PICs","Africa","Europe",2016,"Vitamina","mcg",433147631.585337
"PICs","Africa","Europe",2016,"Vitaminb12","mcg",196661488.8424
"PICs","Africa","Europe",2017,"Protein","g",226832950.938222
"PICs","Africa","Europe",2017,"Fattyacids","g",4691711.06312724
"PICs","Africa","Europe",2017,"Calcium","mg",145259171.966207
"PICs","Africa","Europe",2017,"Zinc","mg",6766599.92041815
"PICs","Africa","Europe",2017,"Iron","mg",11128844.9701144
"PICs","Africa","Europe",2017,"Vitamina","mcg",175859390.391204
"PICs","Africa","Europe",2017,"Vitaminb12","mcg",41419373.5365537
"PICs","Africa","Europe",2018,"Protein","g",258930475.89544
"PICs","Africa","Europe",2018,"Fattyacids","g",7034376.0618359
"PICs","Africa","Europe",2018,"Calcium","mg",214425964.530185
"PICs","Africa","Europe",2018,"Zinc","mg",8877220.03426316
"PICs","Africa","Europe",2018,"Iron","mg",14985395.8009156
"PICs","Africa","Europe",2018,"Vitamina","mcg",195865488.186843
"PICs","Africa","Europe",2018,"Vitaminb12","mcg",62369746.2979179
"PICs","Africa","Europe",2019,"Protein","g",107695074.469229
"PICs","Africa","Europe",2019,"Fattyacids","g",2649125.39237466
"PICs","Africa","Europe",2019,"Calcium","mg",100813441.63101
"PICs","Africa","Europe",2019,"Zinc","mg",3490913.70744032
"PICs","Africa","Europe",2019,"Iron","mg",5228808.4521033
"PICs","Africa","Europe",2019,"Vitamina","mcg",85249395.1814347
"PICs","Africa","Europe",2019,"Vitaminb12","mcg",20910230.5729691
"PICs","Africa","Europe",2020,"Protein","g",107922815.85698
"PICs","Africa","Europe",2020,"Fattyacids","g",2355365.45272434
"PICs","Africa","Europe",2020,"Calcium","mg",103871602.496786
"PICs","Africa","Europe",2020,"Zinc","mg",3294332.3439287
"PICs","Africa","Europe",2020,"Iron","mg",4473656.52407529
"PICs","Africa","Europe",2020,"Vitamina","mcg",87467157.3101252
"PICs","Africa","Europe",2020,"Vitaminb12","mcg",17172003.6165132
"PICs","Africa","Oceania",2009,"Protein","g",1182280.5673578
"PICs","Africa","Oceania",2009,"Fattyacids","g",56173.808507004
"PICs","Africa","Oceania",2009,"Calcium","mg",1333476.33343812
"PICs","Africa","Oceania",2009,"Zinc","mg",41604.8134761929
"PICs","Africa","Oceania",2009,"Iron","mg",79192.714477482
"PICs","Africa","Oceania",2009,"Vitamina","mcg",883335.965298643
"PICs","Africa","Oceania",2009,"Vitaminb12","mcg",406853.658893706
"PICs","Africa","Oceania",2010,"Protein","g",4509996.257099
"PICs","Africa","Oceania",2010,"Fattyacids","g",115276.109893809
"PICs","Africa","Oceania",2010,"Calcium","mg",4335606.62880868
"PICs","Africa","Oceania",2010,"Zinc","mg",148583.580977511
"PICs","Africa","Oceania",2010,"Iron","mg",224114.285250559
"PICs","Africa","Oceania",2010,"Vitamina","mcg",3574309.30015678
"PICs","Africa","Oceania",2010,"Vitaminb12","mcg",904186.895806824
"PICs","Africa","Oceania",2011,"Protein","g",441193.956843882
"PICs","Africa","Oceania",2011,"Fattyacids","g",13792.2129097814
"PICs","Africa","Oceania",2011,"Calcium","mg",337599.714596253
"PICs","Africa","Oceania",2011,"Zinc","mg",16599.3028908162
"PICs","Africa","Oceania",2011,"Iron","mg",31183.6449729228
"PICs","Africa","Oceania",2011,"Vitamina","mcg",314642.562054874
"PICs","Africa","Oceania",2011,"Vitaminb12","mcg",135379.697888381
"PICs","Africa","Oceania",2012,"Protein","g",1454994.08055081
"PICs","Africa","Oceania",2012,"Fattyacids","g",35688.1947053358
"PICs","Africa","Oceania",2012,"Calcium","mg",1652931.18537072
"PICs","Africa","Oceania",2012,"Zinc","mg",43128.5330414849
"PICs","Africa","Oceania",2012,"Iron","mg",50461.9711341206
"PICs","Africa","Oceania",2012,"Vitamina","mcg",1290903.50587042
"PICs","Africa","Oceania",2012,"Vitaminb12","mcg",158490.5527629
"PICs","Africa","Oceania",2013,"Protein","g",46656.2849726571
"PICs","Africa","Oceania",2013,"Fattyacids","g",1037.22439979536
"PICs","Africa","Oceania",2013,"Calcium","mg",57693.2556113502
"PICs","Africa","Oceania",2013,"Zinc","mg",1404.70535401548
"PICs","Africa","Oceania",2013,"Iron","mg",1505.04145073087
"PICs","Africa","Oceania",2013,"Vitamina","mcg",40134.4386861566
"PICs","Africa","Oceania",2013,"Vitaminb12","mcg",5593.73739188308
"PICs","Africa","Oceania",2014,"Protein","g",203694.315811694
"PICs","Africa","Oceania",2014,"Fattyacids","g",6238.59949155735
"PICs","Africa","Oceania",2014,"Calcium","mg",162605.622755794
"PICs","Africa","Oceania",2014,"Zinc","mg",7556.2468766475
"PICs","Africa","Oceania",2014,"Iron","mg",13847.7769716019
"PICs","Africa","Oceania",2014,"Vitamina","mcg",147369.540546309
"PICs","Africa","Oceania",2014,"Vitaminb12","mcg",59830.1734306984
"PICs","Africa","Oceania",2015,"Protein","g",1004140.63108909
"PICs","Africa","Oceania",2015,"Fattyacids","g",33643.1346255449
"PICs","Africa","Oceania",2015,"Calcium","mg",447697.095720847
"PICs","Africa","Oceania",2015,"Zinc","mg",40288.9123468346
"PICs","Africa","Oceania",2015,"Iron","mg",88526.4366153534
"PICs","Africa","Oceania",2015,"Vitamina","mcg",639376.546715782
"PICs","Africa","Oceania",2015,"Vitaminb12","mcg",390028.649624246
"PICs","Africa","Oceania",2016,"Protein","g",1512360.73655305
"PICs","Africa","Oceania",2016,"Fattyacids","g",41520.3134266688
"PICs","Africa","Oceania",2016,"Calcium","mg",8693135.13083758
"PICs","Africa","Oceania",2016,"Zinc","mg",52368.797311722
"PICs","Africa","Oceania",2016,"Iron","mg",141332.455390477
"PICs","Africa","Oceania",2016,"Vitamina","mcg",1111011.93918269
"PICs","Africa","Oceania",2016,"Vitaminb12","mcg",438351.900265311
"PICs","Africa","Oceania",2017,"Protein","g",1206447.81017926
"PICs","Africa","Oceania",2017,"Fattyacids","g",45707.0538305686
"PICs","Africa","Oceania",2017,"Calcium","mg",568108.404704513
"PICs","Africa","Oceania",2017,"Zinc","mg",46564.7883077168
"PICs","Africa","Oceania",2017,"Iron","mg",100354.551349307
"PICs","Africa","Oceania",2017,"Vitamina","mcg",791935.252416801
"PICs","Africa","Oceania",2017,"Vitaminb12","mcg",464684.585933839
"PICs","Africa","Oceania",2018,"Protein","g",489869.660214379
"PICs","Africa","Oceania",2018,"Fattyacids","g",21456.2492233411
"PICs","Africa","Oceania",2018,"Calcium","mg",253267.210063972
"PICs","Africa","Oceania",2018,"Zinc","mg",20606.5374524453
"PICs","Africa","Oceania",2018,"Iron","mg",45727.3197636703
"PICs","Africa","Oceania",2018,"Vitamina","mcg",310244.462659114
"PICs","Africa","Oceania",2018,"Vitaminb12","mcg",216549.173157205
"PICs","Africa","Oceania",2019,"Protein","g",4549305.62023343
"PICs","Africa","Oceania",2019,"Fattyacids","g",156049.78953418
"PICs","Africa","Oceania",2019,"Calcium","mg",2117782.29624783
"PICs","Africa","Oceania",2019,"Zinc","mg",182225.78101119
"PICs","Africa","Oceania",2019,"Iron","mg",399542.92057806
"PICs","Africa","Oceania",2019,"Vitamina","mcg",2901073.99111392
"PICs","Africa","Oceania",2019,"Vitaminb12","mcg",1762335.1704315
"PICs","Africa","Oceania",2020,"Protein","g",2260179.26150777
"PICs","Africa","Oceania",2020,"Fattyacids","g",79106.9149446806
"PICs","Africa","Oceania",2020,"Calcium","mg",1027000.49750467
"PICs","Africa","Oceania",2020,"Zinc","mg",89568.5211031712
"PICs","Africa","Oceania",2020,"Iron","mg",195610.822250015
"PICs","Africa","Oceania",2020,"Vitamina","mcg",1453751.83119516
"PICs","Africa","Oceania",2020,"Vitaminb12","mcg",876094.746996236
"PICs","Africa","PICs",2009,"Protein","g",75232.8982073736
"PICs","Africa","PICs",2009,"Fattyacids","g",1672.51631229833
"PICs","Africa","PICs",2009,"Calcium","mg",93029.9278908383
"PICs","Africa","PICs",2009,"Zinc","mg",2265.07650516824
"PICs","Africa","PICs",2009,"Iron","mg",2426.86768410883
"PICs","Africa","PICs",2009,"Vitamina","mcg",64716.4715762354
"PICs","Africa","PICs",2009,"Vitaminb12","mcg",9019.8582259378
"PICs","Africa","PICs",2010,"Protein","g",47154427.7101856
"PICs","Africa","PICs",2010,"Fattyacids","g",1048298.70205171
"PICs","Africa","PICs",2010,"Calcium","mg",58309238.5663586
"PICs","Africa","PICs",2010,"Zinc","mg",1419703.19987656
"PICs","Africa","PICs",2010,"Iron","mg",1521110.57129631
"PICs","Africa","PICs",2010,"Vitamina","mcg",40562948.5679016
"PICs","Africa","PICs",2010,"Vitaminb12","mcg",5653460.95665129
"PICs","Africa","PICs",2013,"Protein","g",1515496.3763968
"PICs","Africa","PICs",2013,"Fattyacids","g",51739.5140164741
"PICs","Africa","PICs",2013,"Calcium","mg",717969.63741115
"PICs","Africa","PICs",2013,"Zinc","mg",60563.3736091446
"PICs","Africa","PICs",2013,"Iron","mg",131927.567444498
"PICs","Africa","PICs",2013,"Vitamina","mcg",987297.528934165
"PICs","Africa","PICs",2013,"Vitaminb12","mcg",574540.899062513
"PICs","Africa","PICs",2014,"Protein","g",104293.692686024
"PICs","Africa","PICs",2014,"Fattyacids","g",4124.59364425845
"PICs","Africa","PICs",2014,"Calcium","mg",49927.8316050116
"PICs","Africa","PICs",2014,"Zinc","mg",2773.76842250064
"PICs","Africa","PICs",2014,"Iron","mg",5270.16000275122
"PICs","Africa","PICs",2014,"Vitamina","mcg",110950.736900026
"PICs","Africa","PICs",2014,"Vitaminb12","mcg",3883.2757915009
"PICs","Africa","PICs",2018,"Protein","g",12167.2239231262
"PICs","Africa","PICs",2018,"Fattyacids","g",270.49177915122
"PICs","Africa","PICs",2018,"Calcium","mg",15045.4919479518
"PICs","Africa","PICs",2018,"Zinc","mg",366.325021341435
"PICs","Africa","PICs",2018,"Iron","mg",392.491094294395
"PICs","Africa","PICs",2018,"Vitamina","mcg",10466.4291811839
"PICs","Africa","PICs",2018,"Vitaminb12","mcg",1458.7585671275
"PICs","Americas","Africa",2007,"Protein","g",1100887.40819893
"PICs","Americas","Africa",2007,"Fattyacids","g",46126.0086942015
"PICs","Americas","Africa",2007,"Calcium","mg",1057495.24062254
"PICs","Americas","Africa",2007,"Zinc","mg",39753.8078974135
"PICs","Americas","Africa",2007,"Iron","mg",84017.1909965034
"PICs","Americas","Africa",2007,"Vitamina","mcg",634332.793753433
"PICs","Americas","Africa",2007,"Vitaminb12","mcg",396906.540196689
"PICs","Americas","Africa",2008,"Protein","g",5471235.15605733
"PICs","Americas","Africa",2008,"Fattyacids","g",101851.828573756
"PICs","Americas","Africa",2008,"Calcium","mg",2948123.91860465
"PICs","Americas","Africa",2008,"Zinc","mg",157913.76330344
"PICs","Americas","Africa",2008,"Iron","mg",266991.520904078
"PICs","Americas","Africa",2008,"Vitamina","mcg",4215892.40300552
"PICs","Americas","Africa",2008,"Vitaminb12","mcg",957803.695137206
"PICs","Americas","Africa",2009,"Protein","g",14684051.4991317
"PICs","Americas","Africa",2009,"Fattyacids","g",490091.455895903
"PICs","Americas","Africa",2009,"Calcium","mg",8867774.44891833
"PICs","Americas","Africa",2009,"Zinc","mg",548591.740626114
"PICs","Americas","Africa",2009,"Iron","mg",1114480.82499621
"PICs","Americas","Africa",2009,"Vitamina","mcg",10490271.5204981
"PICs","Americas","Africa",2009,"Vitaminb12","mcg",4592617.7510788
"PICs","Americas","Africa",2010,"Protein","g",20311512.1055447
"PICs","Americas","Africa",2010,"Fattyacids","g",598589.014938715
"PICs","Americas","Africa",2010,"Calcium","mg",12476711.1687242
"PICs","Americas","Africa",2010,"Zinc","mg",687188.038968616
"PICs","Americas","Africa",2010,"Iron","mg",1341193.15834789
"PICs","Americas","Africa",2010,"Vitamina","mcg",14769565.9489548
"PICs","Americas","Africa",2010,"Vitaminb12","mcg",5125014.84493133
"PICs","Americas","Africa",2011,"Protein","g",7892639.09115913
"PICs","Americas","Africa",2011,"Fattyacids","g",230778.455539684
"PICs","Americas","Africa",2011,"Calcium","mg",6444560.15698261
"PICs","Americas","Africa",2011,"Zinc","mg",278154.371849733
"PICs","Americas","Africa",2011,"Iron","mg",487265.167494127
"PICs","Americas","Africa",2011,"Vitamina","mcg",5983370.08014485
"PICs","Americas","Africa",2011,"Vitaminb12","mcg",2002709.5201464
"PICs","Americas","Africa",2012,"Protein","g",5546478.75549676
"PICs","Americas","Africa",2012,"Fattyacids","g",179002.17061809
"PICs","Americas","Africa",2012,"Calcium","mg",2843602.41653055
"PICs","Americas","Africa",2012,"Zinc","mg",205386.201797408
"PICs","Americas","Africa",2012,"Iron","mg",426880.091006866
"PICs","Americas","Africa",2012,"Vitamina","mcg",3944447.95609268
"PICs","Americas","Africa",2012,"Vitaminb12","mcg",1738550.7868049
"PICs","Americas","Africa",2013,"Protein","g",8156090.82816373
"PICs","Americas","Africa",2013,"Fattyacids","g",258014.71495749
"PICs","Americas","Africa",2013,"Calcium","mg",4347398.28318566
"PICs","Americas","Africa",2013,"Zinc","mg",286588.392422165
"PICs","Americas","Africa",2013,"Iron","mg",583730.18915209
"PICs","Americas","Africa",2013,"Vitamina","mcg",6016809.7770317
"PICs","Americas","Africa",2013,"Vitaminb12","mcg",2235583.27435106
"PICs","Americas","Africa",2014,"Protein","g",6573973.90138307
"PICs","Americas","Africa",2014,"Fattyacids","g",181212.742418289
"PICs","Americas","Africa",2014,"Calcium","mg",5354968.07211186
"PICs","Americas","Africa",2014,"Zinc","mg",225662.525391274
"PICs","Americas","Africa",2014,"Iron","mg",372922.966519457
"PICs","Americas","Africa",2014,"Vitamina","mcg",4965191.5602297
"PICs","Americas","Africa",2014,"Vitaminb12","mcg",1437250.17158185
"PICs","Americas","Africa",2015,"Protein","g",22618838.0596486
"PICs","Americas","Africa",2015,"Fattyacids","g",689187.384611935
"PICs","Americas","Africa",2015,"Calcium","mg",36632735.9150933
"PICs","Americas","Africa",2015,"Zinc","mg",805588.728815941
"PICs","Americas","Africa",2015,"Iron","mg",1441363.1001008
"PICs","Americas","Africa",2015,"Vitamina","mcg",17057740.8940356
"PICs","Americas","Africa",2015,"Vitaminb12","mcg",5811916.26189716
"PICs","Americas","Africa",2016,"Protein","g",10933754.20795
"PICs","Americas","Africa",2016,"Fattyacids","g",276483.751550869
"PICs","Americas","Africa",2016,"Calcium","mg",11350047.9621581
"PICs","Americas","Africa",2016,"Zinc","mg",352280.780730921
"PICs","Americas","Africa",2016,"Iron","mg",494386.026458657
"PICs","Americas","Africa",2016,"Vitamina","mcg",8935433.00526213
"PICs","Americas","Africa",2016,"Vitaminb12","mcg",1932640.21187201
"PICs","Americas","Africa",2017,"Protein","g",1706458.74235266
"PICs","Americas","Africa",2017,"Fattyacids","g",51590.4015805013
"PICs","Americas","Africa",2017,"Calcium","mg",851098.639127869
"PICs","Americas","Africa",2017,"Zinc","mg",55204.9953103423
"PICs","Americas","Africa",2017,"Iron","mg",106229.7797086
"PICs","Americas","Africa",2017,"Vitamina","mcg",1254022.37878298
"PICs","Americas","Africa",2017,"Vitaminb12","mcg",454908.229632594
"PICs","Americas","Africa",2018,"Protein","g",2215507.14862438
"PICs","Americas","Africa",2018,"Fattyacids","g",47776.3893159387
"PICs","Americas","Africa",2018,"Calcium","mg",1363296.84611642
"PICs","Americas","Africa",2018,"Zinc","mg",70015.7095266165
"PICs","Americas","Africa",2018,"Iron","mg",122215.546868375
"PICs","Americas","Africa",2018,"Vitamina","mcg",1643206.17888983
"PICs","Americas","Africa",2018,"Vitaminb12","mcg",487476.803252824
"PICs","Americas","Africa",2019,"Protein","g",3729428.89358842
"PICs","Americas","Africa",2019,"Fattyacids","g",110538.82997465
"PICs","Americas","Africa",2019,"Calcium","mg",2717654.94226822
"PICs","Americas","Africa",2019,"Zinc","mg",148763.763728572
"PICs","Americas","Africa",2019,"Iron","mg",282491.29249452
"PICs","Americas","Africa",2019,"Vitamina","mcg",2543013.14981558
"PICs","Americas","Africa",2019,"Vitaminb12","mcg",1181975.92680651
"PICs","Americas","Africa",2020,"Protein","g",2716361.50741957
"PICs","Americas","Africa",2020,"Fattyacids","g",91912.7893454518
"PICs","Americas","Africa",2020,"Calcium","mg",1214788.1201897
"PICs","Americas","Africa",2020,"Zinc","mg",109253.892130468
"PICs","Americas","Africa",2020,"Iron","mg",241847.278362734
"PICs","Americas","Africa",2020,"Vitamina","mcg",1700843.02182099
"PICs","Americas","Africa",2020,"Vitaminb12","mcg",1066213.80957901
"PICs","Americas","Americas",2007,"Protein","g",136310641.348061
"PICs","Americas","Americas",2007,"Fattyacids","g",3363525.4532364
"PICs","Americas","Americas",2007,"Calcium","mg",119321339.076933
"PICs","Americas","Americas",2007,"Zinc","mg",4139866.91075928
"PICs","Americas","Americas",2007,"Iron","mg",8393939.87080202
"PICs","Americas","Americas",2007,"Vitamina","mcg",92443595.981289
"PICs","Americas","Americas",2007,"Vitaminb12","mcg",30201655.7960627
"PICs","Americas","Americas",2008,"Protein","g",798834034.480655
"PICs","Americas","Americas",2008,"Fattyacids","g",14273172.6753073
"PICs","Americas","Americas",2008,"Calcium","mg",668470090.919565
"PICs","Americas","Americas",2008,"Zinc","mg",21791920.9621623
"PICs","Americas","Americas",2008,"Iron","mg",34932985.4891059
"PICs","Americas","Americas",2008,"Vitamina","mcg",623046899.088443
"PICs","Americas","Americas",2008,"Vitaminb12","mcg",114791607.765043
"PICs","Americas","Americas",2009,"Protein","g",633032427.091576
"PICs","Americas","Americas",2009,"Fattyacids","g",17880257.2121331
"PICs","Americas","Americas",2009,"Calcium","mg",387808861.607112
"PICs","Americas","Americas",2009,"Zinc","mg",21178889.937118
"PICs","Americas","Americas",2009,"Iron","mg",41091629.6109132
"PICs","Americas","Americas",2009,"Vitamina","mcg",454890310.907049
"PICs","Americas","Americas",2009,"Vitaminb12","mcg",158314745.832818
"PICs","Americas","Americas",2010,"Protein","g",675179977.388086
"PICs","Americas","Americas",2010,"Fattyacids","g",18249680.5450359
"PICs","Americas","Americas",2010,"Calcium","mg",450822039.404339
"PICs","Americas","Americas",2010,"Zinc","mg",22534227.1118271
"PICs","Americas","Americas",2010,"Iron","mg",43333097.0227203
"PICs","Americas","Americas",2010,"Vitamina","mcg",477258240.393356
"PICs","Americas","Americas",2010,"Vitaminb12","mcg",169849433.955927
"PICs","Americas","Americas",2011,"Protein","g",878225917.793131
"PICs","Americas","Americas",2011,"Fattyacids","g",24605129.9423648
"PICs","Americas","Americas",2011,"Calcium","mg",594423747.482471
"PICs","Americas","Americas",2011,"Zinc","mg",29893330.130208
"PICs","Americas","Americas",2011,"Iron","mg",57002160.5038173
"PICs","Americas","Americas",2011,"Vitamina","mcg",622928334.326734
"PICs","Americas","Americas",2011,"Vitaminb12","mcg",224920263.021593
"PICs","Americas","Americas",2012,"Protein","g",982111249.215735
